date,lat,lon,alt,epx,epy,apv,temperature,pressure,humidity,light,ir_light,uv_light,mq3,mq135,mq7,mq4
1433899418228,48.245756667,16.430724667,169.4,9.6,9.2,,28.7,1006.12,,,,,29,57,81,47,12.8
1433899418438,48.245756667,16.430724667,169.4,9.6,9.2,,28.7,1006.08,,,,,29,57,81,47,12.8
1433899418646,48.245752,16.430737833,168.5,18.825,37.527,,28.7,1006.06,,,,,29,57,81,47,47.38
1433899418854,48.245752,16.430737833,168.5,9.2,9.1,,28.7,1006.07,,,,,29,57,81,47,12.3
1433899419061,48.245752,16.430737833,168.5,9.2,9.1,,28.7,1006.12,,,,,29,57,81,47,12.3
1433899419272,48.245752,16.430737833,168.5,9.2,9.1,,28.7,1006.17,,,,,29,57,81,47,12.3
1433899419482,48.245752,16.430737833,168.5,9.2,9.1,,28.7,1006.11,,,,,29,57,81,47,12.3
1433899419690,48.245744333,16.4307485,167.6,8.9,8.7,,28.7,1006.18,,,,,29,57,81,47,11.4
1433899419897,48.245744333,16.4307485,167.6,8.9,8.7,,28.7,1006.03,,,,,30,57,81,47,11.4
1433899420106,48.245744333,16.4307485,167.6,8.9,8.7,,28.7,1006.03,,,,,30,57,81,47,11.4
1433899420315,48.245744333,16.4307485,167.6,8.9,8.7,,28.7,1006.05,,,,,30,57,81,47,11.4
1433899420523,48.245744333,16.4307485,167.6,8.9,8.7,,28.7,1006.12,,,,,30,57,81,47,11.4
1433899420733,48.245731833,16.4307675,166,8.5,8.5,,28.7,1006.14,,,,,30,57,81,47,10.8
1433899420943,48.245731833,16.4307675,166,8.5,8.5,,28.7,1006.13,,,,,30,57,81,47,10.8
1433899421154,48.245731833,16.4307675,166,8.5,8.5,,28.7,1006.15,,,,,30,57,80,47,10.8
1433899421365,48.245731833,16.4307675,166,8.5,8.5,,28.7,1006.06,,,,,30,57,81,47,10.8
1433899421573,48.245731833,16.4307675,166,8.5,8.5,,28.7,1006.04,,,,,30,57,81,47,10.8
1433899421788,48.245705,16.430779833,164.5,8.2,8.5,,28.8,1006.12,,,,,30,57,81,47,10.4
1433899422010,48.245705,16.430779833,164.5,8.2,8.5,,28.7,1006.18,,,,,30,57,81,47,10.4
1433899422225,48.245705,16.430779833,164.5,8.2,8.5,,27.8,1006.29,,,,,30,57,80,47,10.4
1433899422442,48.245705,16.430779833,164.5,8.2,8.5,,28.8,1003.38,,,,,30,57,81,47,10.4
1433899422672,48.245702833,16.430773167,164.1,18.825,37.527,,28.8,1006.06,,,,,30,57,81,47,43.7
1433899422895,48.245702833,16.430773167,164.1,8.1,8.4,,27.9,1006.36,,,,,30,57,80,47,10.1
1433899423102,48.245702833,16.430773167,164.1,8.1,8.4,,27.9,1003.46,,,,,30,57,81,47,10.1
1433899423311,48.245702833,16.430773167,164.1,8.1,8.4,,27.9,1003.49,,,,,29,57,81,47,10.1
1433899423522,48.245702833,16.430773167,164.1,8.1,8.4,,28,1003.33,,,,,30,57,81,47,10.1
1433899423734,48.245702,16.430767167,163.5,7.9,8.3,,29,1003.15,,,,,29,57,81,47,9.7
1433899423945,48.245702,16.430767167,163.5,7.9,8.3,,28,1006.32,,,,,30,57,81,47,9.7
1433899424161,48.245702,16.430767167,163.5,7.9,8.3,,28.1,1003.43,,,,,29,57,81,47,9.7
1433899424370,48.245702,16.430767167,163.5,7.9,8.3,,28,1003.35,,,,,29,56,81,47,9.7
1433899424581,48.245702,16.430767167,163.5,7.9,8.3,,28.1,1003.15,,,,,30,57,81,47,9.7
1433899424790,48.245706,16.430754167,163.1,7.7,8.2,,28.1,1003.22,,,,,29,57,81,47,9.7
1433899425006,48.245706,16.430754167,163.1,7.7,8.2,,28.1,1003.16,,,,,29,57,81,47,9.7
1433899425218,48.245706,16.430754167,163.1,7.7,8.2,,28.2,1003.1,,,,,29,57,81,47,9.7
1433899425427,48.245706,16.430754167,163.1,7.7,8.2,,28.2,1003.02,,,,,30,57,81,47,9.7
1433899425635,48.245705167,16.4307265,162.8,18.825,37.527,,28.3,1003.18,,,,,30,57,81,47,50.83
1433899425842,48.245705167,16.4307265,162.8,6.4,8.1,,28.4,1003.19,,,,,30,57,81,47,9.3
1433899426050,48.245705167,16.4307265,162.8,6.4,8.1,,28.4,1003.38,,,,,30,57,81,47,9.3
1433899426260,48.245705167,16.4307265,162.8,6.4,8.1,,28.4,1003.35,,,,,30,57,81,47,9.3
1433899426470,48.245705167,16.4307265,162.8,6.4,8.1,,28.5,1003.32,,,,,30,57,81,47,9.3
1433899426679,48.24571,16.430703833,162.5,18.825,37.527,,28.5,1003.46,,,,,30,57,81,47,47.38
1433899426888,48.24571,16.430703833,162.5,5.3,8,,28.6,1003.44,,,,,30,57,81,47,9.1
1433899427100,48.24571,16.430703833,162.5,5.3,8,,28.6,1003.59,,,,,30,58,81,47,9.1
1433899427309,48.24571,16.430703833,162.5,5.3,8,,28.6,1003.59,,,,,30,58,81,47,9.1
1433899427516,48.24571,16.430703833,162.5,5.3,8,,28.7,1003.48,,,,,30,58,81,47,9.1
1433899427724,48.245713333,16.430680333,163.3,4.7,7.6,,28.8,1003.57,,,,,30,58,81,47,8.7
1433899427932,48.245713333,16.430680333,163.3,4.7,7.6,,28.9,1003.73,,,,,30,58,81,47,8.7
1433899428141,48.245713333,16.430680333,163.3,4.7,7.6,,29.6,1004,,,,,30,58,81,47,8.7
1433899428352,48.245713333,16.430680333,163.3,4.7,7.6,,29.1,1005.88,,,,,30,58,81,47,8.7
1433899428562,48.245713333,16.430680333,163.3,4.7,7.6,,29.8,1004.41,,,,,30,58,81,47,8.7
1433899428773,48.245719333,16.430662667,163.8,4.5,6.6,,29.8,1006.17,,,,,30,58,81,47,8
1433899428981,48.245719333,16.430662667,163.8,4.5,6.6,,29.8,1006.35,,,,,30,58,81,47,8
1433899429190,48.245719333,16.430662667,163.8,4.5,6.6,,29.8,1006.4,,,,,30,59,81,47,8
1433899429399,48.245719333,16.430662667,163.8,4.5,6.6,,29.8,1006.39,,,,,30,58,81,47,8
1433899429608,48.245719333,16.430662667,163.8,4.5,6.6,,29.7,1006.48,,,,,30,58,81,47,8
1433899429818,48.245715,16.430644833,163.6,4.4,6.2,,29.7,1006.47,,,,,30,59,81,47,7.6
1433899430027,48.245715,16.430644833,163.6,4.4,6.2,,29.7,1006.3,,,,,30,58,81,47,7.6
1433899430237,48.245715,16.430644833,163.6,4.4,6.2,,29.6,1006.45,,,,,30,58,81,47,7.6
1433899430447,48.245715,16.430644833,163.6,4.4,6.2,,29.6,1006.47,,,,,30,58,82,47,7.6
1433899430657,48.245710333,16.430632333,163.8,18.825,37.527,,29.6,1006.48,,,,,30,58,81,47,43.7
1433899430866,48.245710333,16.430632333,163.8,4.5,5.6,,29.6,1006.42,,,,,30,58,81,47,7.3
1433899431074,48.245710333,16.430632333,163.8,4.5,5.6,,29.6,1006.4,,,,,30,58,81,47,7.3
1433899431283,48.245710333,16.430632333,163.8,4.5,5.6,,29.5,1006.46,,,,,30,58,81,47,7.3
1433899431492,48.245710333,16.430632333,163.8,4.5,5.6,,29.5,1006.39,,,,,30,58,81,47,7.3
1433899431701,48.245701833,16.4306215,163.9,18.825,37.527,,29.5,1006.41,,,,,30,59,80,47,47.38
1433899431909,48.245701833,16.4306215,163.9,4.6,5.1,,29.5,1006.4,,,,,30,58,81,47,7
1433899432119,48.245701833,16.4306215,163.9,4.6,5.1,,29.4,1006.43,,,,,30,58,81,47,7
1433899432329,48.245701833,16.4306215,163.9,4.6,5.1,,29.4,1006.4,,,,,30,58,81,47,7
1433899432540,48.245701833,16.4306215,163.9,4.6,5.1,,29.4,1006.44,,,,,30,58,81,47,7
1433899432750,48.245693333,16.430611,164.5,4.6,4.8,,29.4,1006.44,,,,,30,58,81,47,6.8
1433899432958,48.245693333,16.430611,164.5,4.6,4.8,,29.4,1006.45,,,,,30,58,81,47,6.8
1433899433168,48.245693333,16.430611,164.5,4.6,4.8,,29.3,1006.36,,,,,30,58,80,47,6.8
1433899433377,48.245693333,16.430611,164.5,4.6,4.8,,29.3,1006.46,,,,,30,59,81,47,6.8
1433899433586,48.245693333,16.430611,164.5,4.6,4.8,,29.3,1006.46,,,,,30,58,81,47,6.8
1433899433798,48.245690667,16.430605167,165,4.6,4.5,,29.3,1006.41,,,,,30,58,81,47,6.5
1433899434008,48.245690667,16.430605167,165,4.6,4.5,,29.3,1006.37,,,,,30,58,81,47,6.5
1433899434219,48.245690667,16.430605167,165,4.6,4.5,,29.2,1006.35,,,,,30,58,81,47,6.5
1433899434430,48.245690667,16.430605167,165,4.6,4.5,,29.2,1006.3,,,,,30,58,81,47,6.5
1433899434639,48.245682333,16.430591833,165.4,18.825,37.527,,29.2,1006.38,,,,,30,58,81,47,43.7
1433899434849,48.245682333,16.430591833,165.4,4.6,4.3,,29.2,1006.38,,,,,30,58,81,47,6.4
1433899435059,48.245682333,16.430591833,165.4,4.6,4.3,,29.2,1006.34,,,,,30,58,81,47,6.4
1433899435267,48.245682333,16.430591833,165.4,4.6,4.3,,29.3,1006.33,,,,,30,58,81,47,6.4
1433899435476,48.245682333,16.430591833,165.4,4.6,4.3,,29.3,1006.37,,,,,30,58,81,47,6.4
1433899435684,48.245674167,16.43058,165.6,18.825,37.527,,29.3,1006.42,,,,,30,58,81,47,43.7
1433899435892,48.245674167,16.43058,165.6,4.5,4.1,,29.3,1006.38,,,,,30,59,81,47,6.3
1433899436101,48.245674167,16.43058,165.6,4.5,4.1,,29.3,1006.53,,,,,30,59,81,47,6.3
1433899436310,48.245674167,16.43058,165.6,4.5,4.1,,29.2,1006.49,,,,,30,59,81,47,6.3
1433899436518,48.245674167,16.43058,165.6,4.5,4.1,,29.2,1006.41,,,,,30,59,81,47,6.3
1433899436727,48.2456645,16.4305685,165.8,4.5,3.9,,29.2,1006.35,,,,,30,59,81,47,6.2
1433899436936,48.2456645,16.4305685,165.8,4.5,3.9,,29.2,1006.43,,,,,30,59,81,46,6.2
1433899437147,48.2456645,16.4305685,165.8,4.5,3.9,,29.2,1006.37,,,,,30,59,81,46,6.2
1433899437358,48.2456645,16.4305685,165.8,4.5,3.9,,29.1,1006.48,,,,,30,59,81,46,6.2
1433899437568,48.2456645,16.4305685,165.8,4.5,3.9,,29.1,1006.4,,,,,30,59,81,46,6.2
1433899437777,48.245656833,16.4305585,166,4.5,3.9,,29.1,1006.4,,,,,30,59,81,46,6.2
1433899437986,48.245656833,16.4305585,166,4.5,3.9,,29.1,1006.44,,,,,30,59,81,46,6.2
1433899438196,48.245656833,16.4305585,166,4.5,3.9,,29,1006.51,,,,,30,59,81,46,6.2
1433899438406,48.245656833,16.4305585,166,4.5,3.9,,29,1006.53,,,,,30,59,81,46,6.2
1433899438615,48.245648167,16.430550167,165.7,18.825,37.527,,28.9,1006.47,,,,,30,59,82,46,43.7
1433899438823,48.245648167,16.430550167,165.7,4.4,3.6,,28.9,1006.53,,,,,30,59,81,45,6.1
1433899439041,48.245648167,16.430550167,165.7,4.4,3.6,,28.9,1006.39,,,,,30,59,81,45,6.1
1433899439260,48.245648167,16.430550167,165.7,4.4,3.6,,28.8,1006.54,,,,,30,59,82,44,6.1
1433899439470,48.245648167,16.430550167,165.7,4.4,3.6,,28.8,1006.46,,,,,30,59,81,44,6.1
1433899439681,48.245638833,16.430541167,165.4,18.825,37.527,,28.7,1006.5,,,,,30,59,83,44,43.7
1433899439888,48.245638833,16.430541167,165.4,4.4,3.4,,28.7,1006.47,,,,,30,59,82,44,6
1433899440096,48.245638833,16.430541167,165.4,4.4,3.4,,28.6,1006.21,,,,,30,59,82,45,6
1433899440308,48.245638833,16.430541167,165.4,4.4,3.4,,27.9,1006.44,,,,,30,59,82,45,6
1433899440516,48.245638833,16.430541167,165.4,4.4,3.4,,27.9,1004.17,,,,,30,59,82,45,6
1433899440726,48.245630167,16.4305305,165.4,4.2,3.3,,27.9,1004.25,,,,,30,59,82,45,5.9
1433899440937,48.245630167,16.4305305,165.4,4.2,3.3,,27.9,1004.05,,,,,30,59,82,45,5.9
1433899441145,48.245630167,16.4305305,165.4,4.2,3.3,,28,1004.12,,,,,30,60,82,45,5.9
1433899441356,48.245630167,16.4305305,165.4,4.2,3.3,,28,1004.05,,,,,30,59,82,45,5.9
1433899441567,48.245630167,16.4305305,165.4,4.2,3.3,,28.1,1004.09,,,,,30,59,82,44,5.9
1433899441774,48.245620833,16.430524667,165.1,4.1,3.2,,28.1,1004.1,,,,,30,59,82,45,5.8
1433899441982,48.245620833,16.430524667,165.1,4.1,3.2,,28.1,1004,,,,,30,59,82,45,5.8
1433899442191,48.245620833,16.430524667,165.1,4.1,3.2,,28.2,1004.08,,,,,30,59,82,45,5.8
1433899442400,48.245620833,16.430524667,165.1,4.1,3.2,,28.2,1004.02,,,,,30,59,81,45,5.8
1433899442614,48.245620833,16.430524667,165.1,4.1,3.2,,28.3,1004.04,,,,,29,59,81,45,5.8
1433899442825,48.245612167,16.430519,164.9,4.1,3.1,,28.3,1004.08,,,,,29,58,81,45,5.7
1433899443034,48.245612167,16.430519,164.9,4.1,3.1,,28.3,1003.98,,,,,29,58,81,45,5.7
1433899443242,48.245612167,16.430519,164.9,4.1,3.1,,28.4,1004.05,,,,,29,58,81,45,5.7
1433899443451,48.245612167,16.430519,164.9,4.1,3.1,,28.4,1004.14,,,,,29,58,81,45,5.7
1433899443661,48.2456045,16.430511167,164.9,18.825,37.527,,28.5,1003.98,,,,,30,58,81,45,43.7
1433899443868,48.2456045,16.430511167,164.9,4,3,,28.5,1004.17,,,,,30,59,82,46,5.7
1433899444076,48.2456045,16.430511167,164.9,4,3,,28.5,1004.17,,,,,30,59,82,46,5.7
1433899444285,48.2456045,16.430511167,164.9,4,3,,28.5,1004.07,,,,,30,59,82,46,5.7
1433899444495,48.2456045,16.430511167,164.9,4,3,,28.6,1004.04,,,,,30,59,82,46,5.7
1433899444704,48.245597,16.430502833,165,4,3,,28.6,1004.08,,,,,30,59,82,46,5.7
1433899444913,48.245597,16.430502833,165,4,3,,28.7,1004.17,,,,,30,59,82,46,5.7
1433899445121,48.245597,16.430502833,165,4,3,,28.7,1004.12,,,,,30,58,82,46,5.7
1433899445336,48.245597,16.430502833,165,4,3,,28.7,1004.08,,,,,30,58,82,46,5.7
1433899445552,48.245597,16.430502833,165,4,3,,28.7,1004.08,,,,,30,58,82,46,5.7
1433899445759,48.245590167,16.430497833,165,4,3,,28.7,1004.12,,,,,30,58,82,46,5.7
1433899445969,48.245590167,16.430497833,165,4,3,,28.7,1004.24,,,,,30,59,82,46,5.7
1433899446179,48.245590167,16.430497833,165,4,3,,28.8,1004,,,,,30,59,81,46,5.7
1433899446388,48.245590167,16.430497833,165,4,3,,28.8,1004.08,,,,,30,59,82,45,5.7
1433899446596,48.245590167,16.430497833,165,4,3,,28.8,1004.12,,,,,30,58,81,45,5.7
1433899446806,48.245583333,16.430492,164.8,3.9,3,,28.8,1004.2,,,,,30,59,82,45,5.7
1433899447019,48.245583333,16.430492,164.8,3.9,3,,28.9,1004.05,,,,,30,58,81,44,5.7
1433899447229,48.245583333,16.430492,164.8,3.9,3,,28.9,1004.27,,,,,30,57,82,44,5.7
1433899447437,48.245583333,16.430492,164.8,3.9,3,,28.9,1004.29,,,,,30,57,81,44,5.7
1433899447645,48.245575833,16.430489667,164.3,18.825,37.527,,29,1004.22,,,,,30,57,81,43,43.7
1433899447851,48.245575833,16.430489667,164.3,3.9,3.1,,29,1004.48,,,,,29,57,81,43,5.9
1433899448057,48.245575833,16.430489667,164.3,3.9,3.1,,28.8,1004.27,,,,,29,56,81,43,5.9
1433899448267,48.245575833,16.430489667,164.3,3.9,3.1,,28.9,1004.27,,,,,29,56,81,42,5.9
1433899448476,48.245575833,16.430489667,164.3,3.9,3.1,,28.9,1004.44,,,,,29,56,80,43,5.9
1433899448689,48.2455715,16.430487167,164.2,4.1,3.2,,29.6,1004.19,,,,,29,56,81,43,6.1
1433899448901,48.2455715,16.430487167,164.2,4.1,3.2,,29.6,1006.34,,,,,29,57,80,43,6.1
1433899449111,48.2455715,16.430487167,164.2,4.1,3.2,,29.6,1006.54,,,,,29,57,80,43,6.1
1433899449319,48.2455715,16.430487167,164.2,4.1,3.2,,29.6,1006.55,,,,,29,57,80,43,6.1
1433899449526,48.2455715,16.430487167,164.2,4.1,3.2,,29.5,1006.53,,,,,29,57,80,44,6.1
1433899449733,48.245572833,16.430509833,162.7,4.4,3.3,,29.5,1006.45,,,,,29,57,80,44,6.3
1433899449941,48.245572833,16.430509833,162.7,4.4,3.3,,29.5,1006.51,,,,,29,58,80,44,6.3
1433899450148,48.245572833,16.430509833,162.7,4.4,3.3,,29.5,1006.54,,,,,29,58,81,45,6.3
1433899450357,48.245572833,16.430509833,162.7,4.4,3.3,,29.4,1006.57,,,,,29,59,80,45,6.3
1433899450567,48.245572833,16.430509833,162.7,4.4,3.3,,29.4,1006.65,,,,,29,59,81,45,6.3
1433899450777,48.245581,16.430565667,160.7,4.7,3.3,,29.4,1006.63,,,,,29,59,81,45,6.4
1433899450990,48.245581,16.430565667,160.7,4.7,3.3,,29.4,1006.55,,,,,29,60,81,46,6.4
1433899451203,48.245581,16.430565667,160.7,4.7,3.3,,29.4,1006.62,,,,,29,60,81,46,6.4
1433899451414,48.245581,16.430565667,160.7,4.7,3.3,,29.4,1006.68,,,,,29,60,81,46,6.4
1433899451626,48.2455805,16.430599667,157.9,18.825,37.527,,29.3,1006.57,,,,,29,61,81,46,43.7
1433899451835,48.2455805,16.430599667,157.9,4.8,3.4,,29.3,1006.61,,,,,29,61,81,47,6.7
1433899452045,48.2455805,16.430599667,157.9,4.8,3.4,,29.3,1006.56,,,,,29,62,81,47,6.7
1433899452255,48.2455805,16.430599667,157.9,4.8,3.4,,29.3,1006.53,,,,,29,62,81,47,6.7
1433899452469,48.2455805,16.430599667,157.9,4.8,3.4,,29.3,1006.62,,,,,29,62,81,48,6.7
1433899452683,48.245582333,16.430638333,156.2,5.2,3.5,,29.3,1006.6,,,,,29,62,81,48,7
1433899452891,48.245582333,16.430638333,156.2,5.2,3.5,,29.3,1006.55,,,,,29,62,81,48,7
1433899453101,48.245582333,16.430638333,156.2,5.2,3.5,,29.2,1006.55,,,,,29,62,81,48,7
1433899453312,48.245582333,16.430638333,156.2,5.2,3.5,,29.2,1006.55,,,,,29,63,81,49,7
1433899453523,48.245582333,16.430638333,156.2,5.2,3.5,,29.2,1006.53,,,,,29,63,81,49,7
1433899453733,48.245576833,16.430635667,155.4,5.4,3.5,,29.2,1006.55,,,,,29,63,81,49,7
1433899453942,48.245576833,16.430635667,155.4,5.4,3.5,,29.2,1006.55,,,,,29,64,81,49,7
1433899454168,48.245576833,16.430635667,155.4,5.4,3.5,,29.2,1006.56,,,,,29,64,81,49,7
1433899454390,48.245576833,16.430635667,155.4,5.4,3.5,,29.2,1006.58,,,,,29,64,81,50,7
1433899454604,48.245569833,16.430629,156,18.825,37.527,,29.2,1006.59,,,,,29,64,81,50,50.83
1433899454812,48.245569833,16.430629,156,5.7,3.6,,29.2,1006.54,,,,,29,64,81,50,7.1
1433899455019,48.245569833,16.430629,156,5.7,3.6,,29.2,1006.64,,,,,29,64,81,50,7.1
1433899455227,48.245569833,16.430629,156,5.7,3.6,,29.1,1006.61,,,,,29,64,81,50,7.1
1433899455435,48.245569833,16.430629,156,5.7,3.6,,29.1,1006.56,,,,,29,64,81,50,7.1
1433899455645,48.245566,16.430630167,155.4,18.825,37.527,,29.1,1006.61,,,,,29,64,81,50,50.83
1433899455855,48.245566,16.430630167,155.4,18.825,37.527,,29.1,1006.66,,,,,29,64,81,50,50.83
1433899456064,48.245566,16.430630167,155.4,18.825,37.527,,29.1,1006.77,,,,,29,64,81,50,50.83
1433899456272,48.245566,16.430630167,155.4,18.825,37.527,,29,1006.68,,,,,29,64,81,50,50.83
1433899456481,48.245566,16.430630167,155.4,18.825,37.527,,29,1006.74,,,,,29,64,81,51,50.83
1433899456691,48.2455585,16.430630667,154.1,6.6,3.8,,29,1006.76,,,,,29,64,81,51,7.6
1433899456902,48.2455585,16.430630667,154.1,6.6,3.8,,28.9,1006.59,,,,,29,64,81,51,7.6
1433899457111,48.2455585,16.430630667,154.1,6.6,3.8,,28.9,1006.55,,,,,29,64,81,51,7.6
1433899457319,48.2455585,16.430630667,154.1,6.6,3.8,,29,1006.55,,,,,29,64,81,51,7.6
1433899457526,48.2455585,16.430630667,154.1,6.6,3.8,,29,1006.6,,,,,29,64,81,51,7.6
1433899457733,48.2455465,16.430624833,153.1,6.8,3.9,,28.9,1006.6,,,,,29,64,81,51,7.9
1433899457941,48.2455465,16.430624833,153.1,6.8,3.9,,28.9,1006.6,,,,,29,64,81,51,7.9
1433899458155,48.2455465,16.430624833,153.1,6.8,3.9,,28.9,1006.67,,,,,29,65,81,51,7.9
1433899458365,48.2455465,16.430624833,153.1,6.8,3.9,,28.9,1006.68,,,,,29,64,81,51,7.9
1433899458575,48.2455465,16.430624833,153.1,6.8,3.9,,28.9,1006.59,,,,,29,64,81,51,7.9
1433899458784,48.245532667,16.430611333,153,7.1,4,,28.9,1006.65,,,,,29,64,81,51,8.3
1433899458992,48.245532667,16.430611333,153,7.1,4,,28.9,1006.63,,,,,29,64,81,51,8.3
1433899459201,48.245532667,16.430611333,153,7.1,4,,28.8,1006.59,,,,,29,64,81,51,8.3
1433899459411,48.245532667,16.430611333,153,7.1,4,,28.8,1006.68,,,,,29,64,82,51,8.3
1433899459619,48.245521167,16.430592,153.6,18.825,37.527,,28.8,1006.68,,,,,29,64,82,51,51.06
1433899459828,48.245521167,16.430592,153.6,7.2,4.1,,28.8,1006.69,,,,,29,64,81,51,8.4
1433899460038,48.245521167,16.430592,153.6,7.2,4.1,,28.8,1006.75,,,,,29,64,81,51,8.4
1433899460245,48.245521167,16.430592,153.6,7.2,4.1,,28.8,1006.76,,,,,29,64,81,51,8.4
1433899460453,48.245521167,16.430592,153.6,7.2,4.1,,28.8,1006.58,,,,,29,64,82,51,8.4
1433899460662,48.245511667,16.4305765,154.7,18.825,37.527,,28.8,1006.62,,,,,29,64,81,51,45.77
1433899460872,48.245511667,16.4305765,154.7,7.5,4.2,,28.8,1006.63,,,,,29,64,81,51,8.6
1433899461079,48.245511667,16.4305765,154.7,7.5,4.2,,28.7,1006.71,,,,,29,64,81,51,8.6
1433899461288,48.245511667,16.4305765,154.7,7.5,4.2,,28.7,1006.72,,,,,29,64,81,51,8.6
1433899461498,48.245511667,16.4305765,154.7,7.5,4.2,,28.7,1006.7,,,,,29,64,81,51,8.6
1433899461707,48.245501333,16.430567667,155.1,7.8,4.4,,28.6,1006.68,,,,,29,64,81,50,8.8
1433899461917,48.245501333,16.430567667,155.1,7.8,4.4,,28.6,1006.73,,,,,29,64,81,50,8.8
1433899462131,48.245501333,16.430567667,155.1,7.8,4.4,,28.6,1006.63,,,,,29,64,81,50,8.8
1433899462345,48.245501333,16.430567667,155.1,7.8,4.4,,28.6,1006.68,,,,,29,64,81,50,8.8
1433899462555,48.245501333,16.430567667,155.1,7.8,4.4,,28.6,1006.74,,,,,29,64,81,50,8.8
1433899462762,48.245489833,16.430552667,155.3,8.2,4.5,,28.6,1006.71,,,,,29,65,81,50,8.9
1433899462971,48.245489833,16.430552667,155.3,8.2,4.5,,28.6,1006.68,,,,,29,65,81,50,8.9
1433899463181,48.245489833,16.430552667,155.3,8.2,4.5,,28.6,1006.7,,,,,29,65,82,50,8.9
1433899463390,48.245489833,16.430552667,155.3,8.2,4.5,,28.6,1006.75,,,,,29,65,81,50,8.9
1433899463599,48.245489833,16.430552667,155.3,8.2,4.5,,28.6,1006.69,,,,,29,64,81,50,8.9
1433899463809,48.245477,16.430526,155.8,8.1,4.7,,28.6,1006.68,,,,,29,64,81,49,9.1
1433899464018,48.245477,16.430526,155.8,8.1,4.7,,28.5,1006.8,,,,,29,65,81,49,9.1
1433899464227,48.245477,16.430526,155.8,8.1,4.7,,28.5,1006.73,,,,,29,65,81,49,9.1
1433899464437,48.245477,16.430526,155.8,8.1,4.7,,28.5,1006.81,,,,,29,65,81,49,9.1
1433899464648,48.245467167,16.430511667,155.9,18.825,37.527,,28.4,1006.76,,,,,29,65,81,49,43.7
1433899464858,48.245467167,16.430511667,155.9,8.1,4.9,,28.4,1006.75,,,,,29,65,81,49,9.4
1433899465068,48.245467167,16.430511667,155.9,8.1,4.9,,28.4,1006.67,,,,,29,65,81,49,9.4
1433899465278,48.245467167,16.430511667,155.9,8.1,4.9,,28.3,1006.63,,,,,29,65,81,49,9.4
1433899465487,48.245467167,16.430511667,155.9,8.1,4.9,,28.3,1006.66,,,,,29,65,81,49,9.4
1433899465695,48.2454595,16.430499,155.4,8.1,5.1,,28.2,1006.7,,,,,29,65,81,49,9.6
1433899465913,48.2454595,16.430499,155.4,8.1,5.1,,28.2,1006.72,,,,,29,65,81,49,9.6
1433899466123,48.2454595,16.430499,155.4,8.1,5.1,,28.1,1006.74,,,,,29,65,81,49,9.6
1433899466335,48.2454595,16.430499,155.4,8.1,5.1,,28,1006.6,,,,,29,65,81,49,9.6
1433899466543,48.2454595,16.430499,155.4,8.1,5.1,,28.1,1006.47,,,,,29,65,81,49,9.6
1433899466751,48.245457333,16.430491333,155.9,8.2,5.2,,28,1006.51,,,,,29,65,82,49,9.6
1433899466960,48.245457333,16.430491333,155.9,8.2,5.2,,28,1006.49,,,,,29,65,82,50,9.6
1433899467170,48.245457333,16.430491333,155.9,8.2,5.2,,28,1006.44,,,,,29,65,82,50,9.6
1433899467381,48.245457333,16.430491333,155.9,8.2,5.2,,28,1006.55,,,,,29,65,81,50,9.6
1433899467590,48.245457333,16.430491333,155.9,8.2,5.2,,28,1006.67,,,,,29,65,81,50,9.6
1433899467798,48.245459667,16.430489833,157.6,8.3,5.2,,28,1006.73,,,,,29,65,81,50,9.5
1433899468005,48.245459667,16.430489833,157.6,8.3,5.2,,28,1006.67,,,,,29,65,81,50,9.5
1433899468214,48.245459667,16.430489833,157.6,8.3,5.2,,27.9,1006.56,,,,,29,65,82,50,9.5
1433899468424,48.245459667,16.430489833,157.6,8.3,5.2,,27.9,1006.55,,,,,29,65,82,50,9.5
1433899468633,48.2454575,16.4305005,159,18.825,37.527,,27.9,1006.49,,,,,29,65,81,50,44.85
1433899468840,48.2454575,16.4305005,159,8.3,5.2,,27.9,1006.41,,,,,29,65,82,50,9.3
1433899469048,48.2454575,16.4305005,159,8.3,5.2,,27.8,1006.47,,,,,29,65,82,51,9.3
1433899469256,48.2454575,16.4305005,159,8.3,5.2,,27.8,1006.45,,,,,29,65,81,51,9.3
1433899469466,48.2454575,16.4305005,159,8.3,5.2,,27.8,1006.55,,,,,29,64,81,51,9.3
1433899469675,48.245450333,16.430513833,158,18.825,37.527,,27.9,1006.52,,,,,29,65,82,51,43.7
1433899469887,48.245450333,16.430513833,158,8.5,5.4,,27.9,1006.88,,,,,29,65,81,50,9.3
1433899470099,48.245450333,16.430513833,158,8.5,5.4,,27.9,1006.85,,,,,29,65,82,50,9.3
1433899470309,48.245450333,16.430513833,158,8.5,5.4,,28,1006.78,,,,,29,64,82,51,9.3
1433899470518,48.245450333,16.430513833,158,8.5,5.4,,28,1006.79,,,,,29,64,81,50,9.3
1433899470730,48.2454415,16.430545667,157.5,8.9,5.8,,28,1006.93,,,,,29,64,81,50,9.6
1433899470943,48.2454415,16.430545667,157.5,8.9,5.8,,28,1006.95,,,,,29,64,81,50,9.6
1433899471153,48.2454415,16.430545667,157.5,8.9,5.8,,27.9,1006.87,,,,,29,64,81,50,9.6
1433899471361,48.2454415,16.430545667,157.5,8.9,5.8,,27.9,1006.96,,,,,29,64,82,51,9.6
1433899471570,48.2454415,16.430545667,157.5,8.9,5.8,,27.8,1006.69,,,,,29,64,81,51,9.6
